Date,Open,High,Low,Close,Volume,DailyReturn,VolumeChange
1996-02-16,33.777,33.879,33.517,33.568,2647989,-0.01069818160384306,0.598996275434291
1996-02-20,33.002,33.617,32.698,33.215,2110375,-0.010515967588179076,-0.20302727843657964
1996-02-21,33.263,34.394,33.263,34.132,2959027,0.027608008429926167,0.40213327015340883
1996-02-22,34.394,34.807,33.879,34.342,2816440,0.0061525840853158265,-0.0481871236727478
1996-02-23,34.545,34.747,34.182,34.394,1900876,0.0015141808863781137,-0.3250784678530343
1996-02-26,33.931,34.03,33.414,33.617,2121526,-0.022591149619119677,0.11607806085194405
1996-02-27,33.668,33.668,32.903,33.368,1950937,-0.007406966713269902,-0.08040863039152002
1996-02-28,33.517,34.082,33.153,33.215,2069562,-0.004585231359386155,0.060804116175970924
1996-02-29,33.104,33.728,33.104,33.368,2412397,0.004606352551558057,0.16565582475905538
1996-03-01,33.517,33.517,32.077,33.104,5857559,-0.007911771757372454,1.4281073969168423
1996-03-04,33.002,33.777,32.903,33.517,2398397,0.012475833736104613,-0.5905466765251532
1996-03-05,33.568,33.668,33.263,33.414,1773474,-0.0030730673986335555,-0.26055861477478504
1996-03-06,33.215,33.467,33.002,33.215,3037561,-0.005955587478302493,0.7127744754081538
1996-03-07,32.952,33.104,32.75,33.054,1448669,-0.004847207586933688,-0.5230815117786936
1996-03-08,32.639,32.799,31.358,32.336,4706879,-0.021722030616566967,2.2491059034189314
1996-03-11,32.44,34.342,32.336,34.132,4202003,0.055541810984661044,-0.10726343294569496
1996-03-12,33.828,33.879,33.215,33.617,4137704,-0.015088480018750738,-0.015301988123283095
1996-03-13,33.467,33.668,33.054,33.215,2412397,-0.011958235416604568,-0.41697206953421506
